Product URL,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/ref=mp_s_a_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-132,Boldfit Waist Bag for Men Fanny Pack for Women Fanny Pack for Men Waist Bag for Women Chest Bag for Women Waist Pouch for Men Waist Bag for Boys Waist Bags for Girls Fanny Bag - Black,299,4.2,0
https://www.amazon.in/Glowic-Unisexs-Backpack-College-Students/dp/B0BGX9W69N/ref=mp_s_a_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-133,Glowic Unisex's Backpack for Men Women Boys Girls/Office School College Teens & Students (WBAG-64) (Black),"1,039",3.6,0
https://www.amazon.in/HP-15-6-inch-Backpacks-Pass-Through-793A6AA/dp/B0BYDXVM5Q/ref=mp_s_a_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-134,HP 320 15.6-inch Backpacks/Trolley Pass-Through; Padded Back Panel; Padded air mesh Panel/Hand wash and air Dry/Padded Laptop Pocket/1 Year Limited Warranty (793A6AA),"1,049",3.9,0
https://www.amazon.in/ZOUK-Printed-Handmade-Leather-handles/dp/B07NHYLTY7/ref=mp_s_a_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-135,ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with double handles - FloMotif,"1,599",4.3,0
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY/ref=mp_s_a_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-136,"Amazon Basics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",649,4.2,0
https://www.amazon.in/Wildcraft-Music-Backpack-Green-11954/dp/B07N2SBX54/ref=mp_s_a_1_137_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-137,Wildcraft Unisex Zip Closure Backpack (Green_Free Size),"1,199",4.4,0
https://www.amazon.in/DZert-Kids-Grey-School-Years/dp/B07QD1M3R9/ref=mp_s_a_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-138,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),200,3.7,0
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=mp_s_a_1_139?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-139,Gear Vintage2 28L Medium Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack for Men/Women- Black,979,4.4,0
https://www.amazon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK1Z7DQ/ref=mp_s_a_1_140?crid=2M096C61O4MLT&keywords=bags&qid=1692734133&sprefix=ba%2Caps%2C283&sr=8-140,"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",599,4.4,0
https://www.amazon.in/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3YYYNG/ref=mp_s_a_1_155?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-155,HARISSONS Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women 24 Ltrs with 2 Front Zippered Pockets & Spacious Large Compartments | External USB Gate for easy Charging,"1,504",4.1,0
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=mp_s_a_1_156?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-156,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,599,3.9,0
https://www.amazon.in/ASTRID-Blue-Diamond-Textured-Cotton/dp/B08W5DQ33D/ref=mp_s_a_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-157,ASTRID Blue Diamond Textured Cotton Tote Bag,589,4.4,0
https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=mp_s_a_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-158,Skybags Unisex Grey Jacqard 34L Laptop Bags,"1,248",4.1,0
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/ref=mp_s_a_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-159,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,599,3.9,0
https://www.amazon.in/Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ/ref=mp_s_a_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-160,Gear Eco4 18L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,439,4.0,0
https://www.amazon.in/House-Quirk-Flamingo-Portable-Different/dp/B09WJ1N2F2/ref=mp_s_a_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-161,"House of Quirk Flamingo Makeup Bag Set for Women Portable 3 Different Sizes Toiletry Bag for Travel Daily Use for Women Girl (Flamingo Dark Blue, Set of 3)",389,4.1,0
https://www.amazon.in/American-Tourister-Casual-Travel-Duffle/dp/B00FRCNRPQ/ref=mp_s_a_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-162,American Tourister X - Bag Nylon 55 Cms Travel Duffle Bag (Black),"1,899",4.3,0
https://www.amazon.in/Frantic-Travelling-Backpacks-Preschool-FullBody_SkyElehpant/dp/B0BD5JQX7T/ref=mp_s_a_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-163,"Frantic Kids Soft Cartoon Animal Travelling School Bag Soft Plush Backpacks Boys Girls Baby for 2 to 5 Years Baby/Boys/Girls Nursery, Preschool, Picnic(FullBody_SkyElehpant)",309,3.5,0
https://www.amazon.in/Safari-Polyester-Cms-Travel-KRYPTON17DFBLK_Black/dp/B097L3XJ38/ref=mp_s_a_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-164,Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLK_Black),575,4.0,0
https://www.amazon.in/ASUS-Backpack-Cross-Dyed-Material-Suitable/dp/B09Q68446F/ref=mp_s_a_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-165,"ASUS BP4600 Laptop Backpack (Grey), with Cross-dyed Woven Fabric Material, Suitable for up to 40.64 cm (16-inch) Laptop","1,199",4.4,0
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=mp_s_a_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-166,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,0
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=mp_s_a_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-167,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women (Navy-Tan),979,4.4,0
https://www.amazon.in/Skybags-Unisex-Gucci-Fabric-Backpacks/dp/B0B21XYWWH/ref=mp_s_a_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1692734158&sprefix=ba%2Caps%2C283&sr=8-168,Skybags Unisex Red Gucci Fabric 10L Backpacks,460,3.8,0
https://www.amazon.in/Skybags-Unisex-Gucci-Fabric-Backpacks/dp/B0B21XYWWH/ref=mp_s_a_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-169,Skybags Unisex Red Gucci Fabric 10L Backpacks,460,3.8,0
https://www.amazon.in/ASUS-VP5700-Backpack-Repellent-Suitable/dp/B093HGZMHV/ref=mp_s_a_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-170,"ASUS TUF Gaming VP5700 46.14 cm Backpack (Black), with Water Repellent Fabric, Suitable for up to 43.18 cm Laptop","1,199",4.4,0
https://www.amazon.in/BEAUTY-GIRLS-Polyester-Waterproof-Backpack/dp/B08YRFQHQX/ref=mp_s_a_1_171?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-171,"BEAUTY GIRLS 1531 Polyester Waterproof 30 L Floral Printed School, College Tuition Laptop Backpack Bag for Girls & Women",829,4.3,0
https://www.amazon.in/Gizga-Essentials-Organizer-Multi-Utility-Cosmetics/dp/B09WVRKYCJ/ref=mp_s_a_1_172?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-172,"Gizga Essentials Travel Toiletry Kit Bag for Men & Women, Travel Organizer Case with Handle & Hook, Premium Zipper, Multiple Pockets, Multi-Utility Pouch for Shaving Makeup Cosmetics, Light Grey",349,4.2,0
https://www.amazon.in/Crossbody-Waterproof-Daypack-Charging-Locomotive/dp/B0BCQ762R6/ref=mp_s_a_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-173,HOXSURY Sling Backpack USB Anti-Theft Waterproof Chest Daypack Casual Shoulder Bag,"1,199",4.4,0
https://www.amazon.in/HP-Backpack-Laptop-Chromebook-1D0M5PA/dp/B08FM6X8KZ/ref=mp_s_a_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-174,HP 5 ltrs (2 cms)backpack(1D0M5PA_black),"1,499",4.2,0
https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09842K4RQ/ref=mp_s_a_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-175,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",699,3.9,0
https://www.amazon.in/Wildcraft-Black-Casual-Backpack-11947/dp/B07N2LC749/ref=mp_s_a_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-176,Wildcraft 29.5 Ltrs Black Casual Backpack (11947 Black),"1,167",4.3,0
https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2KRL8B/ref=mp_s_a_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-177,"POLESTAR Leader 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",639,4.1,0
https://www.amazon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3/ref=mp_s_a_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-178,Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,746,4.0,0
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFS4G1/ref=mp_s_a_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-179,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Navy Blue Oxford Fabric),"1,699",4.4,0
https://www.amazon.in/Trunkit-Waterproof-Travelling-Trekking-Backpack/dp/B08GZB73RZ/ref=mp_s_a_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-180,Trunkit Waterproof Travelling Trekking Hiking Camping Bag Backpack Series 55 litres Mt Calling Rucksack with Rain Cover,559,4.0,0
https://www.amazon.in/Gear-LOGI-Q-Resistant-Backpack-Teal-Yellow/dp/B0BTJ3QQJM/ref=mp_s_a_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-181,Gear LOGI-Q 27L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Teal-Yellow),661.,3.0,0
https://www.amazon.in/ADISA-laptop-backpack-office-college/dp/B0BVRJYD9Q/ref=mp_s_a_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1692734230&sprefix=ba%2Caps%2C283&sr=8-182,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,599,3.7,0
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D24G29/ref=mp_s_a_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-183,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",399,4.0,0
https://www.amazon.in/Zebronics-Techshield-Compartment-15-6-inch-Polyester/dp/B0C6QTMYFG/ref=mp_s_a_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-184,"Zebronics Techshield A1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",599,5.0,0
https://www.amazon.in/Gear-DOUBLE-Resistant-Backpack-Navy-Tan/dp/B0BTJ2T26W/ref=mp_s_a_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-185,Gear DOUBLE DECKER 31L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Navy-Tan),"1,019",3.5,0
https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903338054702/dp/B012D51GXO/ref=mp_s_a_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-186,Wildcraft Turnaround Polyester 35 Ltrs Blue Laptop Bag (8903338054702),"1,748",4.4,0
https://www.amazon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYGCK54/ref=mp_s_a_1_187?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-187,URBAN CARRIER Large 45 Liters Medium Backpack for school and colleges laptop bag luggage bag travel bag Unisex office bag for men Waterproof School Bag for girls stylish backpack for men,579,3.9,0
https://www.amazon.in/Safari-Overnighter-Resistant-Polyester-Travelling/dp/B097JK3X9D/ref=mp_s_a_1_188?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-188,"Safari Crew Overnighter Backpack, 40 Ltr Water Resistant Travel Laptop Bag, Black Polyester Backpack for Men and Women, Spacious Shoulder Bag for Travelling and Camping","1,709",4.3,0
https://www.amazon.in/F-Gear-Milestone-Casual-Laptop-Backpack/dp/B08FX1R6WY/ref=mp_s_a_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-189,F Gear Milestone Olive Casual 20 Ltrs Laptop Backpack (3376),"1,071",4.0,0
https://www.amazon.in/BEAUTY-GIRLS-HOTSHOT-Platinum-Waterproof/dp/B09JZPN4DW/ref=mp_s_a_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-190,BEAUTY GIRLS BY HOTSHOT || Platinum Series || Limited Edition ||Bag for Girls and Women Waterproof School Bag,469,3.7,0
https://www.amazon.in/AirCase-C40-Backpack-Rucksacks-Messenger/dp/B07Y8CH69Y/ref=mp_s_a_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-191,AirCase C40 Laptop Backpack Rucksacks Messenger Ba,999,3.2,0
https://www.amazon.in/Adjustable-Waterproof-Breathable-Anti-Shock-Compatible/dp/B0C58X3CRX/ref=mp_s_a_1_192?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-192,"Amazon Basics Classic Camera Shoulder Bag, Adjustable Strap, Waterproof material, Breathable Mesh, Anti-Shock, Compatible with Nikon, Canon and Sony Mirrorless Cameras",799,4.4,0
https://www.amazon.in/HP-Essentials-Polyester-Laptop-Backpack/dp/B07GGS4RDV/ref=mp_s_a_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-193,"HP Essentials Polyester Black, Grey Laptop Backpack","1,199",4.1,0
https://www.amazon.in/HOEXL-Expandable-Laptop-Backpack-Water-resistant/dp/B0C3J2RLHP/ref=mp_s_a_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-194,"HOEXL 42L Expandable Laptop Backpack - Premium Laptop Backpacks for Men, Women for Travel, School, College - Tech Bag with USB - Bagpacker Bag for Men, 17 inch Laptop Bags for Multipurpose with Water-resistant, Smart Bag with Multiple Compartments","2,699",5.0,0
https://www.amazon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=mp_s_a_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-195,Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25x16x7.5cm) (Dark Grey),395,4.1,0
https://www.amazon.in/Stylbase-inches-Kids-Cartoon-Backpack/dp/B0C945YCJ6/ref=mp_s_a_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1692734256&sprefix=ba%2Caps%2C283&sr=8-196,"Stylbase 15 inches Kids 3D Cartoon Backpack - Lightweight, Waterproof, Adjustable Shoulder Straps, 3 Compartments, Bottle Holder - Perfect for School and Outdoor Adventures",346.,4.0,0
https://www.amazon.in/ASUS-VP5700-Backpack-Repellent-Suitable/dp/B093HGZMHV/ref=mp_s_a_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sprefix=ba%2Caps%2C283&sr=8-197,"ASUS TUF Gaming VP5700 46.14 cm Backpack (Black), with Water Repellent Fabric, Suitable for up to 43.18 cm Laptop","1,199",4.4,0
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3F1G7T/ref=mp_s_a_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sprefix=ba%2Caps%2C283&sr=8-198,ADISA Laptop Backpack 31 Ltrs,399,4.0,0
https://www.amazon.in/DZert-Rumble-School-Backpacks-Cartoon/dp/B0994PHBSL/ref=mp_s_a_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sprefix=ba%2Caps%2C283&sr=8-199,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),249,3.7,0
https://www.amazon.in/Wildcraft-Nylon-Travel-Duffle-11550/dp/B075T81DVW/ref=mp_s_a_1_200_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-200,Wildcraft Nylon 7 inch Green Travel Duffle (11550),891,4.3,0
https://www.amazon.in/POLESTAR-Navyorg-Casual-bagpack-Backpack/dp/B0844R2GMK/ref=mp_s_a_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sprefix=ba%2Caps%2C283&sr=8-201,"POLESTAR Space 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",589,4.0,0
https://www.amazon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYGCK54/ref=mp_s_a_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sprefix=ba%2Caps%2C283&sr=8-202,URBAN CARRIER Large 45 Liters Medium Backpack for school and colleges laptop bag luggage bag travel bag Unisex office bag for men Waterproof School Bag for girls stylish backpack for men,579,3.9,0
https://www.amazon.in/Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ/ref=mp_s_a_1_203?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sprefix=ba%2Caps%2C283&sr=8-203,Gear Eco4 18L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,439,4.0,0
https://www.amazon.in/BEAUTY-GIRLS-HOTSHOT1566-Backpack-Waterproof/dp/B0BG36CZD9/ref=mp_s_a_1_204?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sprefix=ba%2Caps%2C283&sr=8-204,BEAUTY GIRLS BY HOTSHOT1566|School Bag|Tuition Bag|College Backpack|ForGirls&Women|17Inch|32L Waterproof School Bag,740,4.1,0
https://www.amazon.in/Skybags-CAMPUS-COLLEGE-LAPTOP-BACKPACK/dp/B084258ZD8/ref=mp_s_a_1_205_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-205,Skybags CAMPUS GREY LOGO PRINT COLLEGE LAPTOP BACKPACK 30L,"1,899",4.2,0
https://www.amazon.in/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=mp_s_a_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sprefix=ba%2Caps%2C283&sr=8-206,AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,699,4.0,0
https://www.amazon.in/American-Tourister-AMT-SCH-BAG02/dp/B07CGN5QV2/ref=mp_s_a_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sprefix=ba%2Caps%2C283&sr=8-207,American Tourister Casual Backpack,"1,249",4.1,0
https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=mp_s_a_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sprefix=ba%2Caps%2C283&sr=8-208,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap","1,337",4.2,0
https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09XLKF4W4/ref=mp_s_a_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sprefix=ba%2Caps%2C283&sr=8-209,Fast Travel School Bag Class 5-10 Large 4 partition 45 L Laptop Collage Office Travel Backpack Unisex,620,4.0,0
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BLVNBCX5/ref=mp_s_a_1_210?crid=2M096C61O4MLT&keywords=bags&qid=1692737051&sprefix=ba%2Caps%2C283&sr=8-210,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,699,3.8,0
https://www.amazon.in/American-Tourister-AMT-SCH-BAG02/dp/B07CGN5QV2/ref=mp_s_a_1_225?crid=2M096C61O4MLT&keywords=bags&qid=1692737118&sprefix=ba%2Caps%2C283&sr=8-225,American Tourister Casual Backpack,"1,249",4.1,0
https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=mp_s_a_1_226?crid=2M096C61O4MLT&keywords=bags&qid=1692737118&sprefix=ba%2Caps%2C283&sr=8-226,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap","1,337",4.2,0
https://www.amazon.in/HOEXL-Expandable-Laptop-Backpack-Water-resistant/dp/B0C3J2RLHP/ref=mp_s_a_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1692737118&sprefix=ba%2Caps%2C283&sr=8-227,"HOEXL 42L Expandable Laptop Backpack - Premium Laptop Backpacks for Men, Women for Travel, School, College - Tech Bag with USB - Bagpacker Bag for Men, 17 inch Laptop Bags for Multipurpose with Water-resistant, Smart Bag with Multiple Compartments","2,699",5.0,0
https://www.amazon.in/PUMA-Limoges-Laptop-Backpack-7548709/dp/B07D5QZ76G/ref=mp_s_a_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1692737118&sprefix=ba%2Caps%2C283&sr=8-228,"Puma Laptop Backpack (7548709, Limoges, 22 Ltrs)",919,4.3,0
https://www.amazon.in/Crossbody-Waterproof-Daypack-Charging-Locomotive/dp/B0BCQ762R6/ref=mp_s_a_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1692737118&sprefix=ba%2Caps%2C283&sr=8-229,HOXSURY Sling Backpack USB Anti-Theft Waterproof Chest Daypack Casual Shoulder Bag,"1,199",4.4,0
https://www.amazon.in/HAMMONDS-FLYCATCHER-Genuine-Shoulder-Messenger/dp/B07P2TQH78/ref=mp_s_a_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1692737118&sprefix=ba%2Caps%2C283&sr=8-230,"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men - Office Bag, Brown Color - Fits Up to 14/15.6/16 Inch Laptop/MacBook - Laptop Messenger Bags/Leather Bag for Men with Adjustable Shoulder Strap","2,623",4.3,0
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3F1G7T/ref=mp_s_a_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1692737118&sprefix=ba%2Caps%2C283&sr=8-231,ADISA Laptop Backpack 31 Ltrs,399,4.0,0
https://www.amazon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S/ref=mp_s_a_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1692737118&sprefix=ba%2Caps%2C283&sr=8-232,Aristocrat Unisex Black Oxford Fabric 28.82L Laptop Bags,754,3.4,0
https://www.amazon.in/Puma-Unisex-Adult-Backpack-Black-7839101/dp/B0936TLSNJ/ref=mp_s_a_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1692737118&sprefix=ba%2Caps%2C283&sr=8-233,"Puma Unisex-Adult Plus Backpack II, Black, X (7839101)","1,059",4.4,0
https://www.amazon.in/TRAVEL-POINT-Double-Line-Backpack-Multipurpose/dp/B0BM9VGRVP/ref=mp_s_a_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1692737118&sprefix=ba%2Caps%2C283&sr=8-234,Travel Point 25L Double-Line Backpack | Laptop Backpack | School Bag | School Backpack | Travel Backpack | Office Backpack | Multipurpose Backpack For Men & Women with 1 Year Warranty,625,3.9,0
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFS4G1/ref=mp_s_a_1_235?crid=2M096C61O4MLT&keywords=bags&qid=1692737118&sprefix=ba%2Caps%2C283&sr=8-235,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Navy Blue Oxford Fabric),"1,699",4.4,0
